Respondent ID,Collector ID,Start_Date,End_Date,Consent,Age,Gender,Continent,Highest_Education,SES,Social_media_used_most,Hours_use,Seen_vaccines_post,SM_influence,Trust_most,MMR_autism,Disease_rare,Parents_decide,Neurological_problems,Handle_multiple,CDC_not_trustworthy,Follow_recommendation,Vaccine_risk,Measles_efficacy,Avoid_death,Data_publicity,Protect_immunocompromised
10165527505,214745505,8/16/18 20:40,8/16/18 20:41,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States","Professional/Doctoral Degree (PhD, MD, DC etc..)",Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165524573,214745505,8/16/18 20:37,8/16/18 20:41,"I agree to consent, data use, and terms listed above.",55-64,Male,Australia/ Oceania,High school (grade level 9-12/13),Middle Class,Facebook,0-2,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165523333,214745505,8/16/18 20:35,8/16/18 20:39,"I agree to consent, data use, and terms listed above.",45-54,Female,"North America, United States",Master's Degree,Middle Class,Facebook,0-2,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165515308,214745505,8/16/18 20:30,8/16/18 20:32,"I agree to consent, data use, and terms listed above.",45-54,Female,"North America, United States",Associates Degree (2 year college/university degree),Middle Class,Facebook,0-2,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165511974,214745505,8/16/18 20:27,8/16/18 20:29,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Master's Degree,Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165505826,214745505,8/16/18 20:22,8/16/18 20:24,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Lower Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,The government,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165503074,214745505,8/16/18 20:20,8/16/18 20:21,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Upper Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165502062,214745505,8/16/18 20:19,8/16/18 20:20,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Upper Class,Instagram,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165501303,214745505,8/16/18 20:18,8/16/18 20:20,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",High school (grade level 9-12/13),Middle Class,Facebook,3-4,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165501202,214745505,8/16/18 20:18,8/16/18 20:21,"I agree to consent, data use, and terms listed above.",35-44,Male,"North America, Other",High school (grade level 9-12/13),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165500945,214745505,8/16/18 20:18,8/16/18 20:20,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Upper Class,Facebook,5-6,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165499547,214745505,8/16/18 20:16,8/16/18 20:19,"I agree to consent, data use, and terms listed above.",45-54,Female,"North America, Other",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165498360,214745505,8/16/18 20:15,8/16/18 20:18,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States","Professional/Doctoral Degree (PhD, MD, DC etc..)",Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,The government,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165498316,214745505,8/16/18 20:15,8/16/18 20:17,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",High school (grade level 9-12/13),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I am unsure,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165498194,215297112,8/16/18 20:15,8/16/18 20:18,"I agree to consent, data use, and terms listed above.",55-64,Female,"North America, United States",Master's Degree,Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is true,I believe this is true,I am unsure,I believe this is true
10165496859,214745505,8/16/18 20:14,8/16/18 20:17,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I am unsure,I am unsure,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165496133,214745505,8/16/18 20:14,8/16/18 20:16,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Associates Degree (2 year college/university degree),Middle Class,Facebook,0-2,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10165495677,215297112,8/16/18 20:13,8/16/18 20:18,"I agree to consent, data use, and terms listed above.",55-64,Female,"North America, United States",High school (grade level 9-12/13),Middle Class,Facebook,0-2,Yes,Influenced my opinion on vaccines (vaccines are worse then I thought previously),Internet,I believe this is true,I am unsure,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true
